escenario,modo,repeticion,zone,ticket_id
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,ecbad567-5177-47a8-abbd-73945c6bc4f9
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,8125b5bf-2f4c-4863-bfca-8d3e33bdb014
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,bc3010b5-d247-43b3-b81b-c01a7add8e7c
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,68a33257-0774-441d-bec5-b27fc339d24c
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,f395760a-ebc8-4165-917c-68e3e5172eda
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,0cb71eac-ca4e-42de-bb7d-2315cd7d39b0
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,4b9d80a8-2327-4263-895b-0e26fbce6893
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,6fa88561-34d4-424b-9bcf-bccee2f00874
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,7aa3d2c3-15be-4166-9dce-24276e0aa49e
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,cef3b4be-aa92-4f5d-9948-84d57ee5de64
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,7030c76a-0aa8-41c5-b90b-f257b32ca17f
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,4276e773-1893-49ef-a44d-8425acb7a24c
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,5cdde13c-740c-4ac9-a8d3-d92c310d5676
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,3aba6d12-e00a-4cef-aeda-15e03f709aef
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,a0c10d13-dba4-46f6-940e-7f4e3df44619
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,966d8317-4ef9-4163-902d-1ea3faf9a1f8
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,b9958d7d-ea6c-42d5-8ab4-c9053b2c9a86
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,1adc7942-cd38-4f79-9553-f7691293038a
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,b7b98d4b-4c0d-47d6-88c8-fce03361adf4
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,33338c17-8bd5-4d93-a8ac-cb741c6d708c
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,ba63ed46-567a-4444-ad81-3f225ee819cf
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,d564c6bb-287b-4c97-8f4d-fa06fbad8731
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,500cb877-428c-45c5-8a33-e535dd707ea1
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,d2c7f1d1-7630-4b99-a86c-a42f49ddf4fa
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,46d4545f-873e-4028-a1d8-213d5ad29802
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,a5608e0d-eb41-4929-ab66-cb483c31357e
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,69775883-9cfd-4086-9bea-e11dd90b416a
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,dda7b5d5-b7fd-43ea-95fd-7fe8a5139233
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,a85a2ea5-1fe4-40ca-b755-20d8600767dd
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,5b23c414-6e67-48de-ad62-f1969c7876bc
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,ad6c6fb5-bdc8-48b0-9623-676df0f970c4
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,21317229-fde2-4bae-86d7-dab4fcbff7ea
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,5722bb81-ac0a-447e-b25b-be66383e6689
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,ed09f029-eb4f-46a2-b1d2-4b4b3e6cbc9a
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,2eea056c-8299-458d-9623-169ae7eb3cb3
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,1bfe6a37-1200-4cd4-a66a-cef09b47daf5
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,67957cbb-909a-47e5-ba9a-455fff9d62be
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,c8308de8-e78c-4771-89b3-0a8644a02819
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,4f9ab93b-3b54-4678-b612-4f1bcac4c1c0
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,27795f35-6ead-4146-8478-eb5e70916551
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,8f770a6e-5efd-4ba9-9cfe-c78b8cfae57d
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,9d1efe1e-0f8b-49ab-b51c-c4223133f28e
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,65feb977-5ff1-415e-a96b-753d5d96c65b
Esc-3_averia_mayor,c0,3,QUEVEDO_CENTRO,249a3f67-1f44-4717-b5e2-f96c9fb3de39
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,116dee68-7d6a-48c0-bb8e-afacd1b2ea82
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,76c6b48d-27e9-4610-b1b2-91577046b70d
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,11f1d651-26d4-486c-b0c1-8e8e655ea01e
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,efe669b9-109c-4953-8608-138eee9c01d3
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,324cd476-0d3e-493f-8202-c0ab6ed42fb7
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,b5c93ccc-c0f4-416f-b562-3de95ff78866
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,a83686a1-8d16-4a30-96be-da2d7e012013
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,99b36e05-2443-4e06-8766-b7dd4e8bab3a
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,cebd99e5-adcd-448f-8419-12dc3bb6f700
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,4a8a835d-3174-4fb6-820e-f7952c26664f
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,c0933388-9911-47ae-a55f-2856fbd73176
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,1c20fa27-8d85-493c-8a04-8ef95049948f
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,e73093f0-f147-4e0a-a079-a39c657df4f1
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,0f1cb72c-53ab-4a4f-8ff0-1f5712f6aa48
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,af24736e-2b1a-4107-b328-c5c2fb0272ee
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,5611390c-37ba-44e5-9563-b8b0bc0657d5
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,214f5cc0-1c20-40fc-a3ca-61291badd1c2
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,a45a2f9d-708c-4bbe-85b1-aa7403b17f37
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,9335845f-3994-4b77-87c1-35f7bb45ee6a
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,b4f2c286-cc2e-4e74-9a5d-8b212792edb2
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,2198e98d-21df-42ad-8332-20840fda1133
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,ad842cbf-78f6-4149-a8dc-2ddd781ebde2
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,38dee11c-73d1-4d75-b62b-23fb4d534f5b
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,a416fb00-1fbf-4644-80a2-1f9b2cd29480
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,a3b58815-7f8a-4adc-9ab9-a41f8e92c74d
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,bcdb2cae-a615-4b7b-af10-b3754d8c0b23
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,b5cb26fb-3de8-4d99-aa10-70865b3062c8
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,814bb266-72b4-4a78-8574-af63e8b5e5e6
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,b66a2be4-8050-47af-817d-032e43cc578a
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,ef6d09bb-19da-46e2-b1b0-e4f50a672f4f
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,edcad697-7d64-438f-804d-120e5fa7d530
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,e329d143-ce09-4d55-88d7-2768062aa918
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,30e0587c-d4b5-4b95-b383-80311a841498
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,fd003d29-065d-4a39-9fcb-871adffe5755
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,a36826dc-c99b-4b0a-b4e0-eec40b1085c1
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,2a8dd04d-6849-4822-b302-bfc55864b5af
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,32b5ba14-de3e-4ec3-97d3-fbe2557892e4
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,24175542-3b48-4474-922c-5cd99f8bff84
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,fc97c45d-4a04-476c-b90a-fadb13ffb8e0
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,a275e216-2431-499c-8bba-1cb72bb8e4b1
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,27ce4510-ebdd-412d-b94c-11b12b29e3a9
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,ca8f7c52-2108-4487-b1f8-f78d09c2f186
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,9ec7c319-29f9-4d60-a80a-77a8c14828bb
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,308766b5-d77a-47f9-aa27-f4fc08bfc807
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,13d96855-9fd0-4bbd-8a27-579abd28dc1f
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,869e1531-d80d-4b08-bd8a-6d84f6bfccb0
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,3c1bf990-0185-4744-83ff-d657279a578e
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,9d36f9c3-6db2-4ded-aade-a16a170fbc4d
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,d67d5feb-8e15-44d1-96c7-b9f6faf06f50
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,ee3661f7-65a6-496e-95ee-ccb4417fa469
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,dae9e66b-b8e5-4695-8ace-704d582c907f
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,83c9f051-d163-452d-a302-7bc7feb2d2b0
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,6f9e7fe6-421e-43b4-8b28-63ca3d436798
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,e66054fb-6740-4e02-9716-bd08e4398d3b
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,f57066b2-cd03-4636-b0c6-6168cbc15d3c
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,ac848d4b-0181-4427-bdc6-3eb99a6472ee
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,85e669f1-1078-4c77-be81-b433072ddf34
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,b90c12cd-c3fc-47b6-85f9-fa0334b1015f
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,a86f118a-9c2c-4324-bcc5-6ef421201391
Esc-3_averia_mayor,c0,4,QUEVEDO_CENTRO,6dafae51-5c3e-449a-8e42-74a4b88e6861
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,7e8aaaa8-26ea-4826-9d95-a8d6d71509fa
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,275a5f04-6292-45a6-9607-916b7031b47f
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,21919eb9-c6e3-4bfc-8c9c-5866e2fcc82f
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,f7e9059a-9b6c-4229-ad10-88c8d39d72a2
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,807f1301-005a-4562-a755-b8e7f677c6fa
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,9f499c3a-f00e-4c8e-81c0-4be9714cf7b6
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,d752d8fc-e25d-45af-a79e-1fed0ecadc04
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,a58a6f09-6930-4113-a150-fe64781ce640
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,eb7b8ab0-6803-405d-a3b1-d7ac90dbef17
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,f053a5ac-3a2d-4fd1-bc58-e84836bc643a
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,d1cea4de-8020-46c8-8e50-09be33ef2997
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,eeb74703-1381-4f05-a721-164dadbc3128
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,bc626d54-e828-4ac7-abfc-14f7c092732a
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,adadd0d1-c9f7-4161-9380-62a2206e7afe
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,9af3f1c5-da00-495e-b41d-c8cf31ee5245
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,6f9d6a6b-4e45-4cbe-b694-c02b8684202b
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,59a5105c-20df-4837-99ea-460662abef0d
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,e2f26e07-0403-4f23-8b2e-399021ff82bd
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,db174028-7d97-4117-a019-5574d3e0a570
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,60b131de-f488-42ca-ad16-70aa8968c4cd
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,1c8717b1-caee-4fe6-8dec-0108695dba55
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,f7046ca2-97fa-4a6f-a150-cca468ec3515
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,7765aa9b-1f4d-4ef3-b302-74a51f9cf8ff
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,e743cd25-d1bd-46e9-bc96-c1a4aaf93d5b
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,c951543f-8554-4c6c-9d6d-69c728463ea6
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,c339decd-007c-482e-bc20-3fc724e8f4e3
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,910a8234-b0a5-403d-9305-c47401a158b2
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,19f3cd11-7a89-4136-8d73-0d52cef91489
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,8d36c40d-c9d3-43ac-a3e8-f65ea37a0baa
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,a7f2a2d4-e9c8-44f4-b191-86663cc4963d
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,0f22e4b5-d884-4383-ad44-4b13c9c1fc72
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,3eeaa63e-fefb-4fca-b571-5056c1a169de
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,3b2e5d6d-4945-4e4a-bc42-b9734c65c912
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,259f42ed-4025-46c0-905c-4ed48eda523f
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,fa2b36d4-daef-4ee1-9bdc-aac59c3b673b
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,986de51c-338d-47cf-b2b5-98c0279f5072
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,3003fc53-dc9b-4268-9db1-6046eeba6e12
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,56c58703-ccc4-4c64-b90f-6c760f6ec600
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,385dfa71-c746-4a9f-b1ae-15f5dd8578f0
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,179e02da-3e15-44d2-befc-5602245b1ac8
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,0eba2d5f-688f-462f-83f6-b3e810e21751
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,94d6f863-59df-4533-ac24-8bda973d89d3
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,9b1d12c6-3e60-459b-8db1-04a845fd7496
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,4dd6eda7-2112-4b65-9b2b-604ed32d88a7
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,2a714f5a-9011-4433-8393-68efba8ddb08
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,bb160bb3-c723-40ca-a4c1-77eea0139206
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,8bfd4559-9969-497b-91d2-0371f3fa11b2
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,3800ca07-01c5-4a1e-a57d-301dd3a47cb3
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,8ee75402-c3f8-4a75-bc50-2d9ee45c2c86
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,5ea77816-49b0-4f02-a07f-8465cef2277a
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,a008402a-7e51-4b2c-afb7-bd4cad40c094
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,96bb4b70-50cb-4f76-b33b-1f5c1c3aa4d8
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,fc730a92-fe98-46ad-b61f-6e512a2ebba6
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,6cac0e31-129c-42ee-9c7d-d88eda985100
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,e9f0d9b0-e07d-4784-8947-e38e7acc31ab
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,22957f05-abbc-463f-8bab-bb5d00453d1d
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,cdaad9fb-e034-413d-8450-f7dceae8e5d7
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,a0569534-7814-40cf-b518-42a2ae84a0bf
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,76a8ebd2-6527-484b-bf2d-6fb653961099
Esc-3_averia_mayor,c0,5,QUEVEDO_CENTRO,e5d145cc-21b1-4823-9f7e-4f73b8e6d651
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_CENTRO,4894179e-8462-4180-9f51-3b70cd0f27d1
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_NORTE,5e72276d-f8bd-4936-a811-e0d8964862f1
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_NORTE,2bce51b0-2cc2-4472-b429-487e2c912d48
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_CENTRO,5e0b1ead-b315-4487-90ba-784b9a5a267b
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_CENTRO,508931b9-17e9-4147-92e7-ceb4ac9d007d
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_NORTE,e7e4fa10-93c3-41fa-b8c6-be521a7622ee
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_CENTRO,30b36b14-7346-4e34-be12-6f0dc70f35ff
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_NORTE,db54aeb2-932f-4687-8218-27a9a2d3c6e0
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_NORTE,4e8aed02-288f-41da-9af2-5b0ec2602314
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_NORTE,4c9e353d-d005-483e-9d29-fd1c3ff4a294
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_CENTRO,4b4855d1-4fcd-429d-9c94-3825bb2b8660
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_NORTE,1eee08ec-7a63-4b9e-9c92-843bba73914b
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_NORTE,301eabca-177e-4a16-9d7e-63b8ee85fdcf
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_NORTE,576d767c-1998-4ab5-996b-a0ac6887dff4
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_CENTRO,a0eac402-c790-441a-b041-6051e88bc119
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_CENTRO,e511abc3-cac6-429f-8066-85742df23209
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_CENTRO,8d0f0a47-d191-4308-a40b-08ace2c5333a
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_NORTE,1be88adf-f480-4aee-b8dd-c49932e14a3c
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_NORTE,d21c960b-4b48-4eae-99ab-3e2263116326
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_CENTRO,3103c41d-6181-47ed-b68c-574e7ea861c7
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_CENTRO,c305c1d8-b382-4ec0-be70-134833a97ddf
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_NORTE,ecc670b9-5da1-4922-80ff-80c989177544
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_NORTE,0640ebd6-d1fe-4c31-af24-fc056ce1232f
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_CENTRO,fd96bc74-de44-422a-94b4-ace2f8ba7dfd
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_CENTRO,50c8382b-77a9-4d9a-9a42-3c85e7409ea7
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_CENTRO,09267313-70d7-42c2-a10e-f223c24efe71
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_CENTRO,1477b06e-1a41-4915-b20a-d01267fb9a48
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_NORTE,faf156de-78f2-4a36-b57b-8a87cc56e902
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_CENTRO,bf55a0d2-a875-43ef-811a-004245b5231e
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_NORTE,92c02b85-44e0-4719-ae62-d5eaf5b8fd3a
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_NORTE,82d39ba8-4393-481f-bc4e-70b128bc1cf8
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_NORTE,75baa514-49f1-422e-8002-8cafd2c01160
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_NORTE,deb87b02-2d5d-4551-a549-54f38caa5ba4
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_CENTRO,d327ee54-dac6-4b9f-93df-eb72ded46e18
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_CENTRO,2caf0593-d361-4f35-8b0d-8eb70681949f
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_CENTRO,f5922783-dcea-4b70-a621-61e182c62f47
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_NORTE,3aa0dbea-07fd-4ff4-bb64-65c080266270
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_CENTRO,59f5a821-98fb-4419-aa79-c5b42c068056
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_CENTRO,b69e6593-f88c-48f8-b500-9f460bbf7ff4
Esc-4_dos_averias_simultaneas,c0,1,QUEVEDO_NORTE,e86df8aa-ee8c-4867-bbfb-c6fdfb68dc71
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_NORTE,1bdb4fee-3515-4eee-a32f-7ce640873ffd
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_CENTRO,7bd4669c-849f-412f-9818-ee3462f4cc6f
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_CENTRO,d1a8e754-c45c-4e57-ab7e-a356c6560947
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_NORTE,3c56cc19-fbc4-48d0-8e64-48eeedaef323
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_CENTRO,e39decff-c0b3-4886-8652-55535d4b63d9
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_CENTRO,c4438e63-67f1-492b-b2ec-c734d5dfba28
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_CENTRO,51cc13f2-e2f4-4d55-b7ab-48430ccab391
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_CENTRO,e5c92c60-271f-4978-98e0-3dadfab398a4
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_NORTE,22e1aa8c-47fa-4b6e-841b-9e1fe9927978
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_NORTE,6125593c-b5a2-4541-b489-9a5ef6d10838
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_CENTRO,ba193bcd-32aa-430d-8348-3ab0977c7ad9
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_CENTRO,16c317be-225c-48c1-ba3f-2997831990a9
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_NORTE,bef55749-7cdf-4031-a7d6-7515318b88ab
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_CENTRO,f3047c01-246b-4363-846b-e95129cd8237
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_CENTRO,91e70221-61e8-411f-8ddd-7dfc33b8b085
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_NORTE,8f49b4c9-0b32-48aa-9114-a2d66d04a630
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_NORTE,999c6e6c-708d-46ba-aa21-9c50d3b0faae
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_CENTRO,31cc52c1-7a72-45b9-854c-62dad2d2ed1e
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_NORTE,ee5dfe57-e71c-43eb-8e45-fc995d65ad18
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_NORTE,336d1962-c1a5-4212-b552-272eb20cf154
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_CENTRO,fd3282c6-66c9-46bb-b00d-69d6b56cfbb0
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_NORTE,8052246d-400b-4df8-a31b-cc3e817780cd
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_CENTRO,a2f4c147-b711-4450-98d0-10f82440aed5
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_CENTRO,26e964cd-e368-4a2e-9667-ce04e75a1072
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_NORTE,001b05fe-7355-4a38-a67f-f1bf084d6b63
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_NORTE,59245b43-afb8-4fe3-be9d-73f3b26adf47
Esc-4_dos_averias_simultaneas,c0,2,QUEVEDO_NORTE,630b651e-7d9e-4719-ab80-ffa05619fd5e
